# ion_class=Ca, nodes=325, copies_total=945
node_id,name,ion_class,copies,unique_ids
791,149100_Ca_LVAst-ID-1,Ca,75,149100_Ca_LVAst-ID-1;180373_Ca_LVAst-ID-1;180373_Ca_LVAst-ID-2;156780_Ca_LVAst-ID-1;225311_Ca_LVAst-ID-1;224923_Ca_LVAst-ID-1;231427_Ca_LVAst-ID-1;229276_Ca_LVAst-ID-1;241165_Ca_LVAst-ID-1;241165_Ca_LVAst-ID-12;241165_Ca_LVAst-ID-15;241165_Ca_LVAst-ID-21;241165_Ca_LVAst-ID-18;241165_Ca_LVAst-ID-10;241165_Ca_LVAst-ID-9;241165_Ca_LVAst-ID-23;241165_Ca_LVAst-ID-7;241165_Ca_LVAst-ID-13;241165_Ca_LVAst-ID-24;241165_Ca_LVAst-ID-25;241165_Ca_LVAst-ID-16;241165_Ca_LVAst-ID-11;241165_Ca_LVAst-ID-14;241165_Ca_LVAst-ID-2;241165_Ca_LVAst-ID-6;241165_Ca_LVAst-ID-8;241165_Ca_LVAst-ID-22;241165_Ca_LVAst-ID-4;241165_Ca_LVAst-ID-17;241165_Ca_LVAst-ID-5;241165_Ca_LVAst-ID-3;241165_Ca_LVAst-ID-20;241165_Ca_LVAst-ID-19;264834_Ca_LVAst-ID-1;251493_Ca_LVAst-ID-1;239145_Ca_LVAst-ID-1;260971_Ca_LVAst-ID-2;261460_Ca_LVAst-ID-1;260971_Ca_LVAst-ID-1;260971_Ca_LVAst-ID-3;260971_Ca_LVAst-ID-5;260971_Ca_LVAst-ID-4;260971_Ca_LVAst-ID-6;267067_Ca_LVAst-ID-1;266851_Ca_LVAst-ID-1;267067_Ca_LVAst-ID-2;266984_Ca_LVAst-ID-1;267691_Ca_LVAst-ID-16;267691_Ca_LVAst-ID-11;267691_Ca_LVAst-ID-6;267691_Ca_LVAst-ID-1;267691_Ca_LVAst-ID-7;267691_Ca_LVAst-ID-2;267691_Ca_LVAst-ID-19;267691_Ca_LVAst-ID-15;267691_Ca_LVAst-ID-3;267384_Ca_LVAst-ID-1;267691_Ca_LVAst-ID-22;267691_Ca_LVAst-ID-23;267691_Ca_LVAst-ID-10;267691_Ca_LVAst-ID-8;267691_Ca_LVAst-ID-21;267691_Ca_LVAst-ID-12;267691_Ca_LVAst-ID-18;267691_Ca_LVAst-ID-25;267691_Ca_LVAst-ID-13;267691_Ca_LVAst-ID-14;267691_Ca_LVAst-ID-24;267691_Ca_LVAst-ID-20;267691_Ca_LVAst-ID-9;267691_Ca_LVAst-ID-4;267691_Ca_LVAst-ID-5;267691_Ca_LVAst-ID-17;267511_Ca_LVAst-ID-1;249705_Ca_LVAst-ID-1
803,149100_Ca_HVA-ID-1,Ca,14,149100_Ca_HVA-ID-1;180373_Ca_HVA-ID-2;156780_Ca_HVA-ID-1;180373_Ca_HVA-ID-1;225311_Ca_HVA-ID-1;224923_Ca_HVA-ID-1;231427_Ca_HVA-ID-1;251493_Ca_HVA-ID-1;239145_Ca_HVA-ID-1;266851_Ca_HVA-ID-1;266851_Ca_HVA-ID-3;266984_Ca_HVA-ID-1;266851_Ca_HVA-ID-2;249705_Ca_HVA-ID-1
899,189154_cat-ID-1,Ca,2,189154_cat-ID-1;185858_cat-ID-1
913,189154_can-ID-1,Ca,2,189154_can-ID-1;185858_can-ID-1
918,189154_cal-ID-1,Ca,2,189154_cal-ID-1;185858_cal-ID-1
925,120910_cachdend-ID-1,Ca,1,120910_cachdend-ID-1
930,139657_lva-ID-1,Ca,1,139657_lva-ID-1
939,102288_ICaL-ID-1,Ca,2,102288_ICaL-ID-1;182797_ICaL-ID-1
947,102288_ICaT-ID-1,Ca,2,102288_ICaT-ID-1;182797_ICaT-ID-1
965,147218_cap-ID-1,Ca,1,147218_cap-ID-1
982,97860_Ca-ID-1,Ca,1,97860_Ca-ID-1
998,123897_ca-ID-1,Ca,4,123897_ca-ID-1;206398_ca-ID-1;237594_ca-ID-1;241160_ca-ID-1
1012,168310_cancr-ID-1,Ca,6,168310_cancr-ID-1;237595_cancr-ID-1;246546_cancr-ID-1;237595_cancr-ID-2;256311_cancr-ID-1;260015_cancr-ID-1
1044,229585_Cav3_3-ID-1,Ca,3,229585_Cav3_3-ID-1;239421_Cav3_3-ID-1;267189_Cav3_3-ID-1
1045,229585_Cav3_2-ID-1,Ca,3,229585_Cav3_2-ID-1;239421_Cav3_2-ID-1;267189_Cav3_2-ID-1
1046,229585_Cav2_1-ID-1,Ca,3,229585_Cav2_1-ID-1;239421_Cav2_1-ID-1;267189_Cav2_1-ID-1
1051,124513_nca-ID-1,Ca,1,124513_nca-ID-1
1061,2488_ca-ID-1,Ca,2,2488_ca-ID-1;135839_ca-ID-1
1099,82784_HVA-ID-1,Ca,1,82784_HVA-ID-1
1114,20756_cat-ID-1,Ca,6,20756_cat-ID-1;113732_cat-ID-1;136803_cat-ID-1;151685_cat-ID-1;168858_cat-ID-1;184497_cat-ID-1
1129,168858_cal-ID-1,Ca,1,168858_cal-ID-1
1176,53876_hva-ID-1,Ca,1,53876_hva-ID-1
1179,53876_lva-ID-1,Ca,1,53876_lva-ID-1
1180,53876_caleak-ID-1,Ca,1,53876_caleak-ID-1
1256,112685_Golgi_Ca_LVA-ID-1,Ca,4,112685_Golgi_Ca_LVA-ID-1;127021_Golgi_Ca_LVA-ID-1;139656_Golgi_Ca_LVA-ID-1;266578_Golgi_Ca_LVA-ID-1
1262,112685_Golgi_Ca_HVA-ID-1,Ca,3,112685_Golgi_Ca_HVA-ID-1;127021_Golgi_Ca_HVA-ID-1;139656_Golgi_Ca_HVA-ID-1
1263,144450_calH-ID-1,Ca,1,144450_calH-ID-1
1267,144450_cat-ID-1,Ca,1,144450_cat-ID-1
1269,144450_somacar-ID-1,Ca,1,144450_somacar-ID-1
1271,144450_car-ID-1,Ca,1,144450_car-ID-1
1284,151126_calH-ID-1,Ca,2,151126_calH-ID-1;256388_calH-ID-1
1287,143719_cat-ID-1,Ca,4,143719_cat-ID-1;147757_cat-ID-1;151126_cat-ID-1;256388_cat-ID-1
1288,143719_somacar-ID-1,Ca,4,143719_somacar-ID-1;147757_somacar-ID-1;151126_somacar-ID-1;256388_somacar-ID-1
1291,143719_car-ID-1,Ca,4,143719_car-ID-1;147757_car-ID-1;151126_car-ID-1;256388_car-ID-1
1305,143719_cal-ID-1,Ca,5,143719_cal-ID-1;147757_cal-ID-1;151126_cal-ID-1;244416_cal-ID-1;256388_cal-ID-1
1327,128559_iCaL-ID-1,Ca,4,128559_iCaL-ID-1;151949_iCaL-ID-1;168414_iCaL-ID-1;267056_iCaL-ID-1
1352,2733_lcafixed-ID-1,Ca,8,2733_lcafixed-ID-1;2487_lcafixed-ID-1;2730_lcafixed-ID-1;64296_lcafixed-ID-1;64229_lcafixed-ID-1;116094_lcafixed-ID-2;116094_lcafixed-ID-1;223649_lcafixed-ID-1
1364,153280_ch_CavT-ID-1,Ca,1,153280_ch_CavT-ID-1
1381,153280_ch_CavLZ-ID-1,Ca,1,153280_ch_CavLZ-ID-1
1382,153280_ch_CavL-ID-1,Ca,1,153280_ch_CavL-ID-1
1383,153280_ch_CavN-ID-1,Ca,3,153280_ch_CavN-ID-1;187604_ch_CavN-ID-1;260015_ch_CavN-ID-1
1391,113997_ICaL-ID-1,Ca,2,113997_ICaL-ID-1;144376_ICaL-ID-1
1400,185355_CaT-ID-1,Ca,1,185355_CaT-ID-1
1407,185355_CaN-ID-1,Ca,1,185355_CaN-ID-1
1408,185355_CaL-ID-1,Ca,1,185355_CaL-ID-1
1451,138382_CaT3_1-ID-1,Ca,1,138382_CaT3_1-ID-1
1453,138382_newCaP-ID-1,Ca,1,138382_newCaP-ID-1
1462,3808_it-ID-1,Ca,3,3808_it-ID-1;121600_it-ID-1;121600_it-ID-2
1474,180789_cat-ID-1,Ca,2,180789_cat-ID-1;266578_cat-ID-1
1481,180789_cae-ID-1,Ca,2,180789_cae-ID-1;266578_cae-ID-1
1482,180789_cap2-ID-1,Ca,2,180789_cap2-ID-1;266578_cap2-ID-1
1502,180789_captain-ID-1,Ca,2,180789_captain-ID-1;266578_captain-ID-1
1506,195615_can_mig-ID-1,Ca,5,195615_can_mig-ID-1;266851_can_mig-ID-1;266851_can_mig-ID-2;260015_can_mig-ID-1;267511_can_mig-ID-1
1519,37819_ca-ID-1,Ca,2,37819_ca-ID-1;260015_Nca-ID-1
1521,195615_cal2-ID-1,Ca,5,195615_cal2-ID-1;266851_cal_mig-ID-1;266851_cal_mig-ID-2;260015_cal_mig-ID-1;267511_cal_mig-ID-1
1552,3817_IT-ID-1,Ca,3,3817_IT-ID-1;123623_IT_huguenard-ID-1;239878_IT-ID-1
1600,121060_chan_CaL13-ID-1,Ca,1,121060_chan_CaL13-ID-1
1601,121060_chan_CaL12-ID-1,Ca,1,121060_chan_CaL12-ID-1
1604,121060_chan_CaT-ID-1,Ca,1,121060_chan_CaT-ID-1
1607,121060_chan_CaR-ID-1,Ca,1,121060_chan_CaR-ID-1
1610,121060_chan_CaQ-ID-1,Ca,1,121060_chan_CaQ-ID-1
1613,121060_chan_CaN-ID-1,Ca,1,121060_chan_CaN-ID-1
1638,116096_ca-ID-1,Ca,1,116096_ca-ID-1
1654,143604_ca-ID-1,Ca,1,143604_ca-ID-1
1655,143604_ca_a1g-ID-1,Ca,1,143604_ca_a1g-ID-1
1682,144089_cal-ID-1,Ca,1,144089_cal-ID-1
1769,187615_ca_r-ID-1,Ca,1,187615_ca_r-ID-1
1772,187615_ca_h-ID-1,Ca,1,187615_ca_h-ID-1
1780,140249_ical-ID-1,Ca,2,140249_ical-ID-1;156039_ical-ID-1
1781,140249_it2-ID-1,Ca,2,140249_it2-ID-1;156039_it2-ID-1
1816,187473_cal-ID-1,Ca,2,187473_cal-ID-1;266498_cal-ID-1
1817,112834_cat-ID-1,Ca,2,112834_cat-ID-1;150284_cat-ID-1
1821,112834_caL13-ID-1,Ca,2,112834_caL13-ID-1;150284_caL13-ID-1
1823,112834_can-ID-1,Ca,2,112834_can-ID-1;150284_can-ID-1
1824,112834_caL-ID-1,Ca,2,112834_caL-ID-1;150284_caL-ID-1
1844,12631_IT2_huguenard-ID-1,Ca,1,12631_IT2_huguenard-ID-1
1858,12631_IT_wang-ID-1,Ca,1,12631_IT_wang-ID-1
1864,150240_IT-ID-1,Ca,1,150240_IT-ID-1
1869,20212_ITGHK-ID-1,Ca,5,20212_ITGHK-ID-1;150240_ITGHK-ID-1;232876_ITGHK-ID-1;232876_ITGHK-ID-2;232876_ITGHK-ID-3
1882,48332_cap-ID-1,Ca,2,48332_cap-ID-1;155735_cap-ID-1
1894,155735_CaT-ID-1,Ca,2,155735_CaT-ID-1;206364_CaT-ID-1
1895,155735_CaP-ID-1,Ca,2,155735_CaP-ID-1;206364_CaP-ID-1
1933,114359_ca-ID-1,Ca,1,114359_ca-ID-1
1959,18198_caL3d-ID-1,Ca,3,18198_caL3d-ID-1;140828_caL3d-ID-1;225075_caL3d-ID-1
1968,3263_cat-ID-1,Ca,3,3263_cat-ID-1;147867_cat-ID-1;266823_cat-ID-1
