# ion_class=Other, nodes=3216, copies_total=6527
node_id,name,ion_class,copies,unique_ids
3666,267661_ka-ID-1,Other,2,267661_ka-ID-1;267661_ka-ID-3
3667,267661_ka-ID-8,Other,8,267661_ka-ID-8;267661_ka-ID-9;267661_ka-ID-4;267661_ka-ID-7;267661_ka-ID-6;267661_ka-ID-10;267661_ka-ID-2;267661_ka-ID-5
3668,267661_nav1p8-ID-3,Other,5,267661_nav1p8-ID-3;267661_nav1p8-ID-8;267661_nav1p8-ID-4;267661_nav1p8-ID-5;267661_nav1p8-ID-6
3671,19491_R_VClamp-ID-1,Other,1,19491_R_VClamp-ID-1
3677,182129_netstims-ID-1,Other,1,182129_netstims-ID-1
3678,182129_ProbGABAAB_EMS_GEPH_g-ID-1,Other,1,182129_ProbGABAAB_EMS_GEPH_g-ID-1
3679,151949_IClampNoise-ID-1,Other,1,151949_IClampNoise-ID-1
3681,263053_na16-ID-1,Other,1,263053_na16-ID-1
3682,263053_na12-ID-1,Other,1,263053_na12-ID-1
3683,263053_capq-ID-1,Other,1,263053_capq-ID-1
3684,263053_kd-ID-1,Other,1,263053_kd-ID-1
3689,267063_hh_bj-ID-1,Other,2,267063_hh_bj-ID-1;267063_hh_bj-ID-2
3690,267063_holding_current-ID-1,Other,1,267063_holding_current-ID-1
3696,74298_Cacum-ID-1,Other,1,74298_Cacum-ID-1
3700,156733_GRANULE_CALC-ID-1,Other,1,156733_GRANULE_CALC-ID-1
3702,156733_GRANULE_Gaba_stoch_vi-ID-1,Other,1,156733_GRANULE_Gaba_stoch_vi-ID-1
3703,156733_GRANULE_Nmda_det_vi-ID-1,Other,1,156733_GRANULE_Nmda_det_vi-ID-1
3704,156733_GRANULE_LKG2-ID-1,Other,1,156733_GRANULE_LKG2-ID-1
3705,156733_GRANULE_Ampa_stoch_vi-ID-1,Other,1,156733_GRANULE_Ampa_stoch_vi-ID-1
3707,156733_GRANULE_LKG1-ID-1,Other,1,156733_GRANULE_LKG1-ID-1
3708,156733_GRANULE_Gaba_det_vi-ID-1,Other,1,156733_GRANULE_Gaba_det_vi-ID-1
3709,156733_GRANULE_Ampa_det_vi-ID-1,Other,1,156733_GRANULE_Ampa_det_vi-ID-1
3710,156733_GRANULE_KM-ID-1,Other,1,156733_GRANULE_KM-ID-1
3712,156733_GRANULE_KIR-ID-1,Other,1,156733_GRANULE_KIR-ID-1
3713,156733_GRANULE_Nmda_leak-ID-1,Other,1,156733_GRANULE_Nmda_leak-ID-1
3714,156733_GRANULE_KV-ID-1,Other,1,156733_GRANULE_KV-ID-1
3715,156733_GRANULE_KA-ID-1,Other,1,156733_GRANULE_KA-ID-1
3716,156733_vecstim-ID-1,Other,1,156733_vecstim-ID-1
3717,156733_GRANULE_Nmda_stoch_vi-ID-1,Other,1,156733_GRANULE_Nmda_stoch_vi-ID-1
3718,156733_GRANULE_Ampa_det_Prel-ID-1,Other,1,156733_GRANULE_Ampa_det_Prel-ID-1
3720,156733_GRANULE_KCA-ID-1,Other,1,156733_GRANULE_KCA-ID-1
3721,143671_synss-ID-1,Other,1,143671_synss-ID-1
3722,148094_cad-ID-1,Other,1,148094_cad-ID-1
3723,148094_cacumm-ID-1,Other,1,148094_cacumm-ID-1
3728,217783_Gran_CaPool_98-ID-1,Other,1,217783_Gran_CaPool_98-ID-1
3732,217783_CaV_R_iAMC_ChannelML-ID-1,Other,1,217783_CaV_R_iAMC_ChannelML-ID-1
3734,217783_LeakConductance-ID-1,Other,1,217783_LeakConductance-ID-1
3735,217783_BK_IAMC_ChannelML-ID-1,Other,1,217783_BK_IAMC_ChannelML-ID-1
3737,152197_stdp-ID-1,Other,2,152197_stdp-ID-1;152197_stdp-ID-2
3738,152197_stdp_Hebb-ID-1,Other,1,152197_stdp_Hebb-ID-1
3739,138321_xtra-ID-1,Other,2,138321_xtra-ID-1;138321_xtra-ID-2
3740,258643_sk_sncda-ID-1,Other,1,258643_sk_sncda-ID-1
3741,258643_Cad-ID-1,Other,1,258643_Cad-ID-1
3742,258643_kv4_a_sncda-ID-1,Other,1,258643_kv4_a_sncda-ID-1
3743,258643_cal_sncda-ID-1,Other,1,258643_cal_sncda-ID-1
3744,258643_bk_sncda-ID-1,Other,1,258643_bk_sncda-ID-1
3745,258643_hcn_sncda-ID-1,Other,1,258643_hcn_sncda-ID-1
3746,258643_cat_sncda-ID-1,Other,1,258643_cat_sncda-ID-1
3747,258643_kv2_dr_sncda-ID-1,Other,1,258643_kv2_dr_sncda-ID-1
3748,258643_leak_dop-ID-1,Other,1,258643_leak_dop-ID-1
3749,258643_metap-ID-1,Other,1,258643_metap-ID-1
3750,258643_kerg_sncda-ID-1,Other,1,258643_kerg_sncda-ID-1
3751,258643_nat_sncda-ID-1,Other,1,258643_nat_sncda-ID-1
3752,266984_SKv3_1-ID-1,Other,1,266984_SKv3_1-ID-1
3753,266984_Ih_original-ID-1,Other,1,266984_Ih_original-ID-1
3754,266984_Ih_shifted-ID-1,Other,1,266984_Ih_shifted-ID-1
3755,266984_Ih_Kole-ID-1,Other,1,266984_Ih_Kole-ID-1
3756,266984_Nap_Et2-ID-1,Other,1,266984_Nap_Et2-ID-1
3757,266984_NaTa_t-ID-1,Other,1,266984_NaTa_t-ID-1
3758,266984_izap-ID-1,Other,1,266984_izap-ID-1
3759,266984_Ih_me-ID-1,Other,1,266984_Ih_me-ID-1
3760,266984_Ih-ID-1,Other,1,266984_Ih-ID-1
3761,266984_K_Pst-ID-1,Other,1,266984_K_Pst-ID-1
3762,267293_cad-ID-1,Other,1,267293_cad-ID-1
3763,249463_na-ID-1,Other,2,249463_na-ID-1;267293_na-ID-1
3764,267293_ca_r-ID-1,Other,1,267293_ca_r-ID-1
3765,267293_Ca_HVA_hay-ID-1,Other,1,267293_Ca_HVA_hay-ID-1
3766,249463_kslow-ID-1,Other,2,249463_kslow-ID-1;267293_kslow-ID-1
3767,156780_ProbUDFsyn2-ID-1,Other,4,156780_ProbUDFsyn2-ID-1;249463_ProbUDFsyn2-ID-1;249463_ProbUDFsyn2-ID-2;267293_ProbUDFsyn2-ID-1
3768,267293_AMPANMDA_ica-ID-1,Other,1,267293_AMPANMDA_ica-ID-1
3769,267293_AMPANMDA-ID-1,Other,2,267293_AMPANMDA-ID-1;267293_AMPANMDA-ID-2
3770,267293_Ca_LVAst_hay-ID-1,Other,1,267293_Ca_LVAst_hay-ID-1
3771,267293_extrapas-ID-1,Other,2,267293_extrapas-ID-1;267293_extrapas-ID-2
3772,267293_IhHay-ID-1,Other,1,267293_IhHay-ID-1
3773,156780_ProbAMPANMDA2-ID-1,Other,4,156780_ProbAMPANMDA2-ID-1;249463_ProbAMPANMDA2-ID-2;249463_ProbAMPANMDA2-ID-1;267293_ProbAMPANMDA2-ID-1
3774,267293_ProbAMPANMDA_EMST-ID-1,Other,1,267293_ProbAMPANMDA_EMST-ID-1
3775,267293_ca_h-ID-1,Other,1,267293_ca_h-ID-1
3776,249463_kfast-ID-1,Other,2,249463_kfast-ID-1;267293_kfast-ID-1
3777,267293_SK_hay-ID-1,Other,1,267293_SK_hay-ID-1
3778,267293_ih-ID-1,Other,1,267293_ih-ID-1
3779,267293_ProbAMPANMDA2groupdet-ID-1,Other,1,267293_ProbAMPANMDA2groupdet-ID-1
3780,267293_GClamp-ID-1,Other,1,267293_GClamp-ID-1
3781,267293_GClampCa-ID-1,Other,1,267293_GClampCa-ID-1
3782,267293_ProbAMPANMDA2group-ID-1,Other,1,267293_ProbAMPANMDA2group-ID-1
3783,267293_ih_almog-ID-1,Other,1,267293_ih_almog-ID-1
3784,267293_ProbUDFsyn2-ID-2,Other,1,267293_ProbUDFsyn2-ID-2
3785,267293_ProbUDFsyn2groupdet-ID-1,Other,1,267293_ProbUDFsyn2groupdet-ID-1
3786,267293_GABA-ID-1,Other,1,267293_GABA-ID-1
3787,267293_ProbAMPANMDA2-ID-2,Other,1,267293_ProbAMPANMDA2-ID-2
3788,267293_ProbUDFsyn2group-ID-1,Other,1,267293_ProbUDFsyn2group-ID-1
3792,125689_noise-ID-1,Other,1,125689_noise-ID-1
3793,125689_IPlasSom-ID-1,Other,1,125689_IPlasSom-ID-1
3794,125689_INPUT-ID-1,Other,1,125689_INPUT-ID-1
3795,125689_EPlasSyn-ID-1,Other,1,125689_EPlasSyn-ID-1
3796,125689_ExIAF-ID-1,Other,1,125689_ExIAF-ID-1
3797,125689_EPlasSom-ID-1,Other,1,125689_EPlasSom-ID-1
3798,125689_EtoISom-ID-1,Other,1,125689_EtoISom-ID-1
3799,125689_InhIAF-ID-1,Other,1,125689_InhIAF-ID-1
3800,125689_IPlasSyn-ID-1,Other,1,125689_IPlasSyn-ID-1
3801,125689_EPlasSyntoInh-ID-1,Other,1,125689_EPlasSyntoInh-ID-1
3802,267621_synab-ID-2,Other,2,267621_synab-ID-2;267621_synab-ID-1
3803,267621_kca-ID-2,Other,2,267621_kca-ID-2;267621_kca-ID-1
3804,267621_pr-ID-1,Other,2,267621_pr-ID-1;267621_pr-ID-2
3805,267621_shunt-ID-2,Other,2,267621_shunt-ID-2;267621_shunt-ID-1
3806,267621_na-ID-1,Other,2,267621_na-ID-1;267621_na-ID-2
3807,267621_kda-ID-1,Other,2,267621_kda-ID-1;267621_kda-ID-2
3808,267621_synpy-ID-1,Other,2,267621_synpy-ID-1;267621_synpy-ID-2
3809,267621_caint-ID-1,Other,2,267621_caint-ID-1;267621_caint-ID-2
3810,267621_ca-ID-1,Other,2,267621_ca-ID-1;267621_ca-ID-2
3811,267621_af-ID-2,Other,2,267621_af-ID-2;267621_af-ID-1
3812,267621_as-ID-2,Other,2,267621_as-ID-2;267621_as-ID-1
3813,267621_h-ID-1,Other,2,267621_h-ID-1;267621_h-ID-2
3814,267621_aa-ID-1,Other,2,267621_aa-ID-1;267621_aa-ID-2
3815,267621_leak-ID-1,Other,2,267621_leak-ID-1;267621_leak-ID-2
3816,267621_synpd-ID-2,Other,2,267621_synpd-ID-2;267621_synpd-ID-1
3817,267621_kd-ID-2,Other,2,267621_kd-ID-2;267621_kd-ID-1
3818,116838_stats-ID-1,Other,1,116838_stats-ID-1
3819,116838_vecst-ID-1,Other,1,116838_vecst-ID-1
3820,116838_misc-ID-1,Other,2,116838_misc-ID-1;136095_misc-ID-1
3821,116838_intf_-ID-1,Other,1,116838_intf_-ID-1
3823,120798_syn_g-ID-1,Other,1,120798_syn_g-ID-1
3826,194897_vecevent-ID-1,Other,1,194897_vecevent-ID-1
3827,194897_izhi2007-ID-1,Other,1,194897_izhi2007-ID-1
3828,194897_nsloc-ID-1,Other,1,194897_nsloc-ID-1
3829,194897_stdp-ID-1,Other,1,194897_stdp-ID-1
3833,265523_ingauss-ID-2,Other,10,265523_ingauss-ID-2;265523_ingauss-ID-1;265523_ingauss-ID-8;265523_ingauss-ID-5;265523_ingauss-ID-4;265523_ingauss-ID-10;265523_ingauss-ID-3;265523_ingauss-ID-6;265523_ingauss-ID-9;265523_ingauss-ID-7
3834,265523_Nap-ID-7,Other,10,265523_Nap-ID-7;265523_Nap-ID-8;265523_Nap-ID-5;265523_Nap-ID-3;265523_Nap-ID-4;265523_Nap-ID-2;265523_Nap-ID-6;265523_Nap-ID-1;265523_Nap-ID-9;265523_Nap-ID-10
3835,265523_IKa-ID-9,Other,11,265523_IKa-ID-9;265523_IKa-ID-7;265523_IKa-ID-10;265523_IKa-ID-6;265523_IKa-ID-1;265523_IKa-ID-5;265523_IKa-ID-4;265523_IKa-ID-8;265523_IKa-ID-3;265523_IKa-ID-2;267754_IKa-ID-1
3836,265523_Ksoma-ID-4,Other,10,265523_Ksoma-ID-4;265523_Ksoma-ID-7;265523_Ksoma-ID-2;265523_Ksoma-ID-6;265523_Ksoma-ID-3;265523_Ksoma-ID-5;265523_Ksoma-ID-1;265523_Ksoma-ID-8;265523_Ksoma-ID-9;265523_Ksoma-ID-10
3837,265523_Nasoma-ID-10,Other,10,265523_Nasoma-ID-10;265523_Nasoma-ID-2;265523_Nasoma-ID-6;265523_Nasoma-ID-1;265523_Nasoma-ID-3;265523_Nasoma-ID-4;265523_Nasoma-ID-7;265523_Nasoma-ID-5;265523_Nasoma-ID-8;265523_Nasoma-ID-9
3838,267610_hhy-ID-1,Other,1,267610_hhy-ID-1
3839,267610_hhs-ID-1,Other,1,267610_hhs-ID-1
3841,3434_TrigSynCD-ID-1,Other,1,3434_TrigSynCD-ID-1
3842,3434_PoissonMonauralVM-ID-1,Other,1,3434_PoissonMonauralVM-ID-1
3843,3434_SpikeStats-ID-1,Other,1,3434_SpikeStats-ID-1
3844,3434_PoissonBinauralVM-ID-1,Other,1,3434_PoissonBinauralVM-ID-1
3845,3434_PoissonTrigSyn-ID-1,Other,1,3434_PoissonTrigSyn-ID-1
3847,3434_Counter-ID-1,Other,1,3434_Counter-ID-1
3848,3434_PoissonBinauralILDVM-ID-1,Other,1,3434_PoissonBinauralILDVM-ID-1
3854,144482_nmdacin-ID-1,Other,1,144482_nmdacin-ID-1
3855,144482_cad-ID-1,Other,1,144482_cad-ID-1
3863,144482_ampacin-ID-1,Other,1,144482_ampacin-ID-1
3864,144482_ltpltd-ID-1,Other,1,144482_ltpltd-ID-1
3866,144482_Gfluct-ID-1,Other,1,144482_Gfluct-ID-1
3874,182134_noisesyn-ID-1,Other,1,182134_noisesyn-ID-1
3875,106891_stats-ID-1,Other,1,106891_stats-ID-1
3876,106891_myexpsyn-ID-1,Other,1,106891_myexpsyn-ID-1
3877,106891_jitcon-ID-1,Other,1,106891_jitcon-ID-1
3878,106891_vecst-ID-1,Other,1,106891_vecst-ID-1
3879,106891_misc-ID-1,Other,1,106891_misc-ID-1
3880,185123_glutamate-ID-1,Other,1,185123_glutamate-ID-1
3881,185123_HHstshort-ID-1,Other,1,185123_HHstshort-ID-1
3883,150288_shock2pyrD-ID-1,Other,1,150288_shock2pyrD-ID-1
3884,150288_tone2pyrV-ID-1,Other,1,150288_tone2pyrV-ID-1
3886,150288_pyrD2interD_STFD-ID-1,Other,1,150288_pyrD2interD_STFD-ID-1
3887,150288_tone2interDNE-ID-1,Other,1,150288_tone2interDNE-ID-1
3888,150288_interV2pyrDDA_STFD-ID-1,Other,1,150288_interV2pyrDDA_STFD-ID-1
3889,150288_pyrV2interD_STFD-ID-1,Other,1,150288_pyrV2interD_STFD-ID-1
3890,150288_interD2pyrDDA_STFD-ID-1,Other,1,150288_interD2pyrDDA_STFD-ID-1
3891,150288_shock2pyrV-ID-1,Other,1,150288_shock2pyrV-ID-1
3892,150288_tone2pyrD-ID-1,Other,1,150288_tone2pyrD-ID-1
3893,150288_bg2inter-ID-1,Other,1,150288_bg2inter-ID-1
3894,150288_shock2interD-ID-1,Other,1,150288_shock2interD-ID-1
3895,150288_pyrV2pyrVDA_STFD-ID-1,Other,1,150288_pyrV2pyrVDA_STFD-ID-1
3896,150288_pyrD2interV_STFD-ID-1,Other,1,150288_pyrD2interV_STFD-ID-1
3897,150288_tone2pyrDNE-ID-1,Other,1,150288_tone2pyrDNE-ID-1
3898,150288_shock2interV-ID-1,Other,1,150288_shock2interV-ID-1
3899,150288_pyrD2pyrVDA_STFD-ID-1,Other,1,150288_pyrD2pyrVDA_STFD-ID-1
3900,150288_pyrV2interV_STFD-ID-1,Other,1,150288_pyrV2interV_STFD-ID-1
3901,150288_tone2pyrDNE_LAdv-ID-1,Other,1,150288_tone2pyrDNE_LAdv-ID-1
3902,150288_interD2pyrDDANE_STFD-ID-1,Other,1,150288_interD2pyrDDANE_STFD-ID-1
3903,150288_tone2interVNE-ID-1,Other,1,150288_tone2interVNE-ID-1
3905,150288_pyrD2pyrD_STFD-ID-1,Other,1,150288_pyrD2pyrD_STFD-ID-1
3906,150288_interD2pyrDNE_STFD-ID-1,Other,1,150288_interD2pyrDNE_STFD-ID-1
3907,150288_interD2pyrVDA_STFD-ID-1,Other,1,150288_interD2pyrVDA_STFD-ID-1
3909,150288_interV2pyrDDANE_STFD-ID-1,Other,1,150288_interV2pyrDDANE_STFD-ID-1
3911,150288_interV2pyrD_STFD-ID-1,Other,1,150288_interV2pyrD_STFD-ID-1
3912,150288_tone2pyrV_LAdd-ID-1,Other,1,150288_tone2pyrV_LAdd-ID-1
3913,150288_interV2pyrVDA_STFD-ID-1,Other,1,150288_interV2pyrVDA_STFD-ID-1
3914,150288_pyrV2pyrD_STFD-ID-1,Other,1,150288_pyrV2pyrD_STFD-ID-1
3915,150288_interV2pyrDNE_STFD-ID-1,Other,1,150288_interV2pyrDNE_STFD-ID-1
3916,150288_interD2pyrD_STFD-ID-1,Other,1,150288_interD2pyrD_STFD-ID-1
3917,150288_pyrD2pyrV_STFD-ID-1,Other,1,150288_pyrD2pyrV_STFD-ID-1
3918,150288_tone2pyrVNE-ID-1,Other,1,150288_tone2pyrVNE-ID-1
3919,150288_interV2pyrV_STFD-ID-1,Other,1,150288_interV2pyrV_STFD-ID-1
3920,150288_pyrD2pyrDDA_STFD-ID-1,Other,1,150288_pyrD2pyrDDA_STFD-ID-1
3921,150288_tone2interD-ID-1,Other,1,150288_tone2interD-ID-1
3922,150288_tone2pyrD_LAdv-ID-1,Other,1,150288_tone2pyrD_LAdv-ID-1
3924,150288_pyrV2pyrDDA_STFD-ID-1,Other,1,150288_pyrV2pyrDDA_STFD-ID-1
3925,150288_bg2pyr-ID-1,Other,1,150288_bg2pyr-ID-1
3926,150288_tone2interV-ID-1,Other,1,150288_tone2interV-ID-1
3927,150288_pyrV2pyrV_STFD-ID-1,Other,1,150288_pyrV2pyrV_STFD-ID-1
3928,150288_interD2pyrV_STFD-ID-1,Other,1,150288_interD2pyrV_STFD-ID-1
3929,150288_tone2pyrVNE_LAdd-ID-1,Other,1,150288_tone2pyrVNE_LAdd-ID-1
3931,206244_cldif-ID-1,Other,1,206244_cldif-ID-1
3932,206244_gabaA_Cl-ID-1,Other,1,206244_gabaA_Cl-ID-1
3933,206244_cat-ID-1,Other,1,206244_cat-ID-1
3934,206244_cad-ID-1,Other,1,206244_cad-ID-1
3936,3800_cansracc-ID-1,Other,1,3800_cansracc-ID-1
3938,3800_nacaex-ID-1,Other,1,3800_nacaex-ID-1
3939,3800_nkpump-ID-1,Other,1,3800_nkpump-ID-1
3940,3800_nipace-ID-1,Other,1,3800_nipace-ID-1
3941,3800_kcum-ID-1,Other,1,3800_kcum-ID-1
3944,3800_capump-ID-1,Other,1,3800_capump-ID-1
3945,3800_cadynam-ID-1,Other,1,3800_cadynam-ID-1
3946,3800_ionback-ID-1,Other,1,3800_ionback-ID-1
3947,3800_cajsr-ID-1,Other,1,3800_cajsr-ID-1
3951,3800_cajsracc-ID-1,Other,1,3800_cajsracc-ID-1
3953,114355_G_na-ID-2,Other,2,114355_G_na-ID-2;114355_G_na-ID-1
3954,114355_peakrec-ID-1,Other,1,114355_peakrec-ID-1
3956,114355_G_kadist-ID-2,Other,2,114355_G_kadist-ID-2;114355_G_kadist-ID-1
3957,114355_M_na-ID-2,Other,2,114355_M_na-ID-2;114355_M_na-ID-1
3958,114355_scexp2syn-ID-1,Other,2,114355_scexp2syn-ID-1;114355_scexp2syn-ID-2
3961,114355_randomizer-ID-2,Other,2,114355_randomizer-ID-2;114355_randomizer-ID-1
3962,114355_scinjectsyn-ID-2,Other,2,114355_scinjectsyn-ID-2;114355_scinjectsyn-ID-1
3963,114355_M_nax-ID-2,Other,2,114355_M_nax-ID-2;114355_M_nax-ID-1
3965,114355_M_h-ID-2,Other,2,114355_M_h-ID-2;114355_M_h-ID-1
3966,114355_coordinates-ID-2,Other,2,114355_coordinates-ID-2;114355_coordinates-ID-1
3967,114355_spike-ID-1,Other,2,114355_spike-ID-1;114355_spike-ID-2
3968,114355_G_nax-ID-2,Other,2,114355_G_nax-ID-2;114355_G_nax-ID-1
3970,114355_peakrec-ID-2,Other,1,114355_peakrec-ID-2
3971,114355_exp-ID-1,Other,1,114355_exp-ID-1
3973,265584_GRC_NA_FHF-ID-3,Other,4,265584_GRC_NA_FHF-ID-3;265584_GRC_NA_FHF-ID-1;265584_GRC_NA_FHF-ID-4;265584_GRC_NA_FHF-ID-2
3974,265584_UBC_TRP-ID-1,Other,1,265584_UBC_TRP-ID-1
3975,265584_cdp5_CR_CAM-ID-1,Other,1,265584_cdp5_CR_CAM-ID-1
3976,265584_Kv22-ID-1,Other,4,265584_Kv22-ID-1;265584_Kv22-ID-4;265584_Kv22-ID-3;265584_Kv22-ID-2
3977,265584_GRC_NA-ID-1,Other,4,265584_GRC_NA-ID-1;265584_GRC_NA-ID-3;265584_GRC_NA-ID-2;265584_GRC_NA-ID-4
3978,265584_cdp5_CR-ID-2,Other,3,265584_cdp5_CR-ID-2;265584_cdp5_CR-ID-3;265584_cdp5_CR-ID-1
3979,185513_DCNsynGABA-ID-1,Other,1,185513_DCNsynGABA-ID-1
3980,150024_Ifluct8-ID-1,Other,2,150024_Ifluct8-ID-1;185513_Ifluct8-ID-1
3981,185513_CaL-ID-1,Other,1,185513_CaL-ID-1
3985,87473_feature_weaver-ID-1,Other,1,87473_feature_weaver-ID-1
3988,87473_cad-ID-1,Other,1,87473_cad-ID-1
3996,155796_cansc-ID-1,Other,1,155796_cansc-ID-1
4001,155796_jcal-ID-1,Other,1,155796_jcal-ID-1
4003,155796_jsvclmp-ID-1,Other,1,155796_jsvclmp-ID-1
4004,243842_CaT-ID-1,Other,1,243842_CaT-ID-1
4005,243842_CAD-ID-1,Other,1,243842_CAD-ID-1
4006,243842_KV2-ID-1,Other,1,243842_KV2-ID-1
4007,243842_KCNQ-ID-1,Other,1,243842_KCNQ-ID-1
4008,243842_SKCA-ID-1,Other,1,243842_SKCA-ID-1
4009,243842_KATP-ID-1,Other,1,243842_KATP-ID-1
4010,243842_Exp2Syn-ID-1,Other,1,243842_Exp2Syn-ID-1
4011,243842_IKCA-ID-1,Other,1,243842_IKCA-ID-1
4012,243842_BKCAm-ID-1,Other,1,243842_BKCAm-ID-1
4013,243842_IH-ID-1,Other,1,243842_IH-ID-1
4014,243842_CaL-ID-1,Other,1,243842_CaL-ID-1
4015,3807_napump-ID-1,Other,1,3807_napump-ID-1
4018,3807_capump-ID-1,Other,1,3807_capump-ID-1
4020,3807_naacum-ID-1,Other,1,3807_naacum-ID-1
4021,3807_caacum-ID-1,Other,1,3807_caacum-ID-1
4026,150446_alphasyn-ID-1,Other,1,150446_alphasyn-ID-1
4029,150446_CadTraub1994-ID-1,Other,1,150446_CadTraub1994-ID-1
4030,150446_NafTraub1994sd-ID-1,Other,1,150446_NafTraub1994sd-ID-1
4032,226422_MAT_model-ID-1,Other,1,226422_MAT_model-ID-1
4035,51196_nmda-ID-1,Other,1,51196_nmda-ID-1
4037,51196_glu1-ID-1,Other,1,51196_glu1-ID-1
4039,51196_gr_ltp1-ID-1,Other,1,51196_gr_ltp1-ID-1
4042,51196_spgen2-ID-1,Other,1,51196_spgen2-ID-1
4044,51196_ampa-ID-1,Other,1,51196_ampa-ID-1
4045,51196_grc_lkg2-ID-1,Other,1,51196_grc_lkg2-ID-1
4046,51196_grc_lkg1-ID-1,Other,1,51196_grc_lkg1-ID-1
4047,51196_grc_calc-ID-1,Other,1,51196_grc_calc-ID-1
4050,121628_EPlasInp-ID-1,Other,1,121628_EPlasInp-ID-1
4051,121628_EPlasSyn-ID-1,Other,1,121628_EPlasSyn-ID-1
4052,121628_ExIAF-ID-1,Other,1,121628_ExIAF-ID-1
4053,121628_EPlasSom-ID-1,Other,1,121628_EPlasSom-ID-1
4054,121628_EPlasSomf-ID-1,Other,1,121628_EPlasSomf-ID-1
4055,121628_InhIAF-ID-1,Other,1,121628_InhIAF-ID-1
4056,121628_EPlasSynf-ID-1,Other,1,121628_EPlasSynf-ID-1
4057,260653_capump-ID-1,Other,1,260653_capump-ID-1
4058,116862_ntleak-ID-1,Other,1,116862_ntleak-ID-1
4059,116862_clampex-ID-1,Other,1,116862_clampex-ID-1
4061,116862_pregencv-ID-1,Other,1,116862_pregencv-ID-1
4062,116862_cp-ID-1,Other,2,116862_cp-ID-1;136095_cp-ID-1
4063,116862_vecst-ID-1,Other,1,116862_vecst-ID-1
4066,116862_cp2-ID-1,Other,2,116862_cp2-ID-1;136095_cp2-ID-1
4069,116862_AMPA-ID-1,Other,1,116862_AMPA-ID-1
4070,116862_GABAB-ID-1,Other,1,116862_GABAB-ID-1
4072,116862_GABAA-ID-1,Other,1,116862_GABAA-ID-1
4076,140881_stats-ID-1,Other,1,140881_stats-ID-1
4077,140881_intf6_-ID-1,Other,2,140881_intf6_-ID-1;141505_intf6_-ID-1
4078,139418_nkpump-ID-1,Other,1,139418_nkpump-ID-1
4080,3808_cadyn-ID-1,Other,2,3808_cadyn-ID-1;139418_capump-ID-1
4081,139418_potassiumcontrol-ID-1,Other,1,139418_potassiumcontrol-ID-1
4082,139418_cax-ID-1,Other,1,139418_cax-ID-1
4083,267686_kdrbca1-ID-1,Other,1,267686_kdrbca1-ID-1
4084,258867_nmdaSyn-ID-1,Other,1,258867_nmdaSyn-ID-1
4085,258867_tonic-ID-1,Other,1,258867_tonic-ID-1
4086,258867_h-ID-1,Other,1,258867_h-ID-1
4087,258867_gabab-ID-1,Other,1,258867_gabab-ID-1
4088,258867_inh-ID-1,Other,1,258867_inh-ID-1
4090,53869_gaussstim-ID-1,Other,1,53869_gaussstim-ID-1
4092,53869_Alpha-ID-1,Other,2,53869_Alpha-ID-1;143114_Alpha-ID-1
4095,141505_stats-ID-1,Other,1,141505_stats-ID-1
4096,141505_vecst-ID-1,Other,1,141505_vecst-ID-1
4097,237595_cpampain-ID-1,Other,2,237595_cpampain-ID-1;237595_cpampain-ID-2
4101,98005_ca_ch-ID-1,Other,1,98005_ca_ch-ID-1
4111,22203_gDKma-ID-1,Other,1,22203_gDKma-ID-1
4112,22203_kslow-ID-2,Other,2,22203_kslow-ID-2;22203_kslow-ID-1
4113,22203_kvfast-ID-2,Other,2,22203_kvfast-ID-2;22203_kvfast-ID-1
4114,22203_kfast-ID-2,Other,2,22203_kfast-ID-2;22203_kfast-ID-1
4116,116830_stats-ID-1,Other,1,116830_stats-ID-1
4117,116830_intf-ID-1,Other,1,116830_intf-ID-1
4118,116830_vecst-ID-1,Other,1,116830_vecst-ID-1
4119,116830_misc-ID-1,Other,1,116830_misc-ID-1
4120,3264_fdsintf-ID-1,Other,1,3264_fdsintf-ID-1
4121,3264_fdsexp2s-ID-1,Other,2,3264_fdsexp2s-ID-1;141273_fdsexp2syn-ID-1
4122,3264_fdsexpsn-ID-1,Other,1,3264_fdsexpsn-ID-1
4123,243448_nav1p9-ID-1,Other,1,243448_nav1p9-ID-1
4124,243448_CaT-ID-1,Other,1,243448_CaT-ID-1
4125,243448_nav1p8-ID-1,Other,1,243448_nav1p8-ID-1
4126,243448_ncxsoma-ID-1,Other,1,243448_ncxsoma-ID-1
4127,243448_nattxs-ID-1,Other,1,243448_nattxs-ID-1
4128,243448_kmtype-ID-1,Other,1,243448_kmtype-ID-1
4129,243448_ip3_diff-ID-1,Other,1,243448_ip3_diff-ID-1
4130,243448_cacc-ID-1,Other,1,243448_cacc-ID-1
4131,243448_CaR-ID-1,Other,1,243448_CaR-ID-1
4132,243448_CaPQ-ID-1,Other,1,243448_CaPQ-ID-1
4133,243448_kdr-ID-1,Other,1,243448_kdr-ID-1
4134,243448_bkca-ID-1,Other,1,243448_bkca-ID-1
4135,243448_kaslow-ID-1,Other,1,243448_kaslow-ID-1
4136,243448_knatype-ID-1,Other,1,243448_knatype-ID-1
4137,243448_soce-ID-1,Other,1,243448_soce-ID-1
4138,243448_hcn-ID-1,Other,1,243448_hcn-ID-1
4139,243448_skca3-ID-1,Other,1,243448_skca3-ID-1
4140,243448_trpm8-ID-1,Other,1,243448_trpm8-ID-1
